date,hashtag,count
2020-03-03,#coronavirusupdate,1480
2020-03-03,#coronavirusoutbreak,1369
2020-03-03,#china,1120
2020-03-03,#iran,867
2020-03-03,#news,865
2020-03-03,#covid,793
2020-03-03,#covid2019,684
2020-03-03,#coronavirusupdates,555
2020-03-03,#covid19uk,544
2020-03-03,#wuhan,541
2020-03-03,#coronavirusreachesdelhi,541
2020-03-03,#corona,529
2020-03-03,#covidー19,507
2020-03-03,#coronavirustexas,457
2020-03-03,#breaking,438
2020-03-04,#coronavirus,44091
2020-03-04,#covid19,13628
2020-03-04,#covid_19,7994
2020-03-04,#coronaalert,3168
2020-03-04,#coronaoutbreak,2811
2020-03-04,#coronavirusoutbreak,2498
2020-03-04,#coronavirusindia,2252
2020-03-04,#covid2019,1339
2020-03-04,#covid,1292
2020-03-04,#china,1276
2020-03-04,#news,1154
2020-03-04,#coronavirusupdate,1050
2020-03-04,#coronavirusreachesdelhi,945
2020-03-04,#covidー19,930
2020-03-04,#corona,902
2020-03-04,#iran,875
2020-03-04,#breaking,700
2020-03-04,#wuhan,662
2020-03-04,#covid19india,635
2020-03-04,#coronavirusupdates,632
2020-03-05,#coronavirus,56605
2020-03-05,#covid19,22321
2020-03-05,#covid_19,4626
2020-03-05,#coronavirusoutbreak,3301
2020-03-05,#coronaalert,3082
2020-03-05,#coronvirus,2726
2020-03-05,#covidー19,2381
2020-03-05,#news,1773
2020-03-05,#coronavirusinindia,1603
2020-03-05,#covid,1342
2020-03-05,#china,1297
2020-03-05,#coronavirusupdate,1190
2020-03-05,#coronavirussa,1190
2020-03-05,#coronaoutbreak,1114
2020-03-05,#covid2019,1070
2020-03-05,#breaking,993
2020-03-05,#iran,972
2020-03-05,#uk,856
2020-03-05,#health,823
2020-03-05,#corona,751
2020-03-06,#coronavirus,65556
2020-03-06,#covid19,25260
2020-03-06,#covidー19,6114
2020-03-06,#coronavirusoutbreak,2995
2020-03-06,#coronaviruschallenge,2313
2020-03-06,#covid_19,2271
2020-03-06,#covid,1699
2020-03-06,#breaking,1555
2020-03-06,#china,1470
2020-03-06,#news,1454
2020-03-06,#coronaalert,1208
2020-03-06,#coronavirusupdate,1039
2020-03-06,#corona,1028
2020-03-06,#coronavirusinindia,993
2020-03-06,#covid2019,980
2020-03-06,#trump,932
2020-03-06,#health,877
2020-03-06,#iran,850
2020-03-06,#smartnews,829
2020-03-06,#uk,817
2020-03-07,#coronavirus,31702
2020-03-07,#covid19,12879
2020-03-07,#covidー19,3741
2020-03-07,#coronavirusoutbreak,1430
2020-03-07,#covid,1018
2020-03-07,#covid_19,861
2020-03-07,#coronavirususa,794
2020-03-07,#news,760
2020-03-07,#coronaviruschallenge,730
2020-03-07,#china,711
2020-03-07,#coronvirusuk,591
2020-03-07,#breaking,590
2020-03-07,#coronavirusupdate,590
2020-03-07,#trump,507
2020-03-07,#iran,506
2020-03-07,#corona,460
2020-03-07,#wuhan,448
2020-03-07,#askabc2020,411
2020-03-07,#toiletpaperpanic,401
2020-03-07,#covid2019,400
2020-03-08,#coronavirus,52168
2020-03-08,#covid19,28421
2020-03-08,#covidー19,2598
2020-03-08,#coronavirusoutbreak,2221
2020-03-08,#covid2019,1801
2020-03-08,#covid,1686
2020-03-08,#cornoravirus,1621
2020-03-08,#coronavirususa,1464
2020-03-08,#italy,1450
2020-03-08,#news,1244
2020-03-08,#china,1229
2020-03-08,#covid_19,1037
2020-03-08,#coronavid19,1018
2020-03-08,#trump,972
2020-03-08,#corona,911
2020-03-08,#iran,851
2020-03-08,#coronavirusupdate,829
2020-03-08,#breaking,767
2020-03-08,#smartnews,740
2020-03-08,#wuhan,714
2020-03-09,#coronavirus,53465
2020-03-09,#covid19,25511
2020-03-09,#covid2019,4652
2020-03-09,#coronavirusoutbreak,4582
2020-03-09,#covidー19,2104
2020-03-09,#covid,1678
2020-03-09,#news,1285
2020-03-09,#china,1211
2020-03-09,#corona,1168
2020-03-09,#coronavirusupdate,1160
2020-03-09,#italy,1029
2020-03-09,#covid_19,1029
2020-03-09,#trump,1020
2020-03-09,#marketcrash,976
2020-03-09,#coronavid19,963
2020-03-09,#wuhanvirus,963
2020-03-09,#breaking,884
2020-03-09,#virus,757
2020-03-09,#health,712
2020-03-09,#foxnews,687
2020-03-10,#coronavirus,44160
2020-03-10,#covid19,23887
2020-03-10,#covid2019,4308
2020-03-10,#coronavirusoutbreak,3497
2020-03-10,#coronavirusupdate,1591
2020-03-10,#covidー19,1285
2020-03-10,#italy,1144
2020-03-10,#corona,1132
2020-03-10,#news,1091
2020-03-10,#covid,1001
2020-03-10,#china,979
2020-03-10,#trump,936
2020-03-10,#covid_19,795
2020-03-10,#breaking,735
2020-03-10,#coronavirusuk,730
2020-03-10,#wuhan,682
2020-03-10,#virus,681
2020-03-10,#trumpdemic,663
2020-03-10,#smartnews,644
2020-03-10,#covid2019uk,630
2020-03-11,#coronavirus,48180
2020-03-11,#covid19,34279
2020-03-11,#coronavirusupdate,3081
2020-03-11,#corona,2578
2020-03-11,#coronavirusoutbreak,1953
2020-03-11,#covid2019,1597
2020-03-11,#pandemic,1496
2020-03-11,#covid,1180
2020-03-11,#covid_19,1057
2020-03-11,#news,990
2020-03-11,#covidー19,863
2020-03-11,#china,836
2020-03-11,#breaking,808
2020-03-11,#italy,798
2020-03-11,#trump,745
2020-03-11,#budget2020,680
2020-03-11,#virus,649
2020-03-11,#smartnews,625
2020-03-11,#coronavirusuk,622
2020-03-11,#health,590
2020-03-12,#coronavirus,7400
2020-03-12,#coronaviruspandemic,5270
2020-03-12,#covid19,4515
2020-03-12,#covid_19,2266
2020-03-12,#coronaoutbreak,1439
2020-03-12,#coronavirusupdate,819
2020-03-12,#covd19,520
2020-03-12,#wuhanvirus,452
2020-03-12,#corona,320
2020-03-12,#covid,234
2020-03-12,#trump,225
2020-03-12,#pandemic,208
2020-03-12,#lockdown,191
2020-03-12,#trumptheworstpresidentever,186
2020-03-12,#china,183
2020-03-12,#coronavirusoutbreak,178
2020-03-12,#breaking,174
2020-03-12,#covid2019,158
2020-03-12,#flattenthecurve,150
2020-03-12,#covidー19,141
2020-03-13,#coronavirus,47415
2020-03-13,#covid19,25448
2020-03-13,#coronaviruspandemic,12993
2020-03-13,#coronaoutbreak,10400
2020-03-13,#covid_19,10140
2020-03-13,#coronapocalypse,3364
2020-03-13,#coronavirusupdate,2889
2020-03-13,#wuhanvirus,2053
2020-03-13,#covid,1717
2020-03-13,#corona,1640
2020-03-13,#trump,1539
2020-03-13,#covid2019,1311
2020-03-13,#covidー19,1167
2020-03-13,#china,1058
2020-03-13,#pandemic,1050
2020-03-13,#covid_19uk,1024
2020-03-13,#auspol,884
2020-03-13,#coronavirusoutbreak,843
2020-03-13,#coronavirusinkenya,814
2020-03-13,#fridaythe13th,793
2020-03-14,#coronavirus,48534
2020-03-14,#covid19,27213
2020-03-14,#covidー19,8104
2020-03-14,#coronaoutbreak,5144
2020-03-14,#coronavirusupdates,4730
2020-03-14,#coronaviruspandemic,3503
2020-03-14,#coronapocalypse,3318
2020-03-14,#covid_19,2919
2020-03-14,#covid,1542
2020-03-14,#corona,1473
2020-03-14,#wuhanvirus,1353
2020-03-14,#covid_19uk,1192
2020-03-14,#trump,1105
2020-03-14,#coronauk,1103
2020-03-14,#pandemic,892
2020-03-14,#italy,883
2020-03-14,#covid2019,868
2020-03-14,#china,856
2020-03-14,#coronavirusoutbreak,828
2020-03-14,#socialdistancing,823
2020-03-15,#coronavirus,48137
2020-03-15,#covid19,31977
2020-03-15,#covidー19,11782
2020-03-15,#coronavirusupdates,4689
2020-03-15,#coronapocolypse,2761
2020-03-15,#coronavirusoutbreak,2503
2020-03-15,#coronaviruspandemic,2491
2020-03-15,#stayhome,1705
2020-03-15,#socialdistancing,1576
2020-03-15,#staythefhome,1553
2020-03-15,#corona,1539
2020-03-15,#covid,1264
2020-03-15,#flattenthecurve,1248
2020-03-15,#covid_19,1120
2020-03-15,#coronaoutbreak,1116
2020-03-15,#trump,1073
2020-03-15,#highriskcovid19,1054
2020-03-15,#demdebate,1051
2020-03-15,#socialdistancingnow,1028
2020-03-15,#wuhanvirus,988
2020-03-16,#coronavirus,55488
2020-03-16,#covid19,46771
2020-03-16,#coronavirusoutbreak,7663
2020-03-16,#covidー19,4454
2020-03-16,#coronapocolypse,3382
2020-03-16,#covidー19uk,2450
2020-03-16,#covid2019,2279
2020-03-16,#coronavirusupdates,2111
2020-03-16,#socialdistancing,2014
2020-03-16,#quarantinelife,1977
2020-03-16,#covid,1856
2020-03-16,#coronaviruspandemic,1819
2020-03-16,#corona,1787
2020-03-16,#covid_19,1637
2020-03-16,#westandwithitaly,1352
2020-03-16,#flattenthecurve,1316
2020-03-16,#pandemic,1090
2020-03-16,#wuhanvirus,1042
2020-03-16,#trump,1041
2020-03-16,#staythefhome,989
2020-03-17,#coronavirus,52910
2020-03-17,#covid19,46847
2020-03-17,#coronavirusoutbreak,8359
2020-03-17,#covid2019,5798
2020-03-17,#coronaviruspandemic,2142
2020-03-17,#covid,2035
2020-03-17,#wuhanvirus,2011
2020-03-17,#stayhomechallenge,2006
2020-03-17,#chinesevirus,1929
2020-03-17,#quarantinelife,1881
2020-03-17,#socialdistancing,1825
2020-03-17,#corona,1791
2020-03-17,#covid_19,1730
2020-03-17,#covidー19,1382
2020-03-17,#pandemic,1085
2020-03-17,#china,1015
2020-03-17,#stayhome,977
2020-03-17,#flattenthecurve,958
2020-03-17,#trump,905
2020-03-17,#coronavirusupdates,904
2020-03-18,#coronavirus,56497
2020-03-18,#covid19,51983
2020-03-18,#coronavirusoutbreak,5024
2020-03-18,#covid2019,5008
2020-03-18,#coronavirusupdate,2478
2020-03-18,#covid19uk,2239
2020-03-18,#covid,2210
2020-03-18,#coronaviruspandemic,2121
2020-03-18,#socialdistancing,2081
2020-03-18,#wuhanvirus,2009
2020-03-18,#covid_19,2001
2020-03-18,#chinesevirus,1754
2020-03-18,#coronaviruschallenge,1703
2020-03-18,#corona,1623
2020-03-18,#coronavirusindia,1357
2020-03-18,#pandemic,1246
2020-03-18,#china,1208
2020-03-18,#covidー19,1139
2020-03-18,#quarantine,1112
2020-03-18,#trump,976
2020-03-19,#coronavirus,47428
2020-03-19,#covid19,47210
2020-03-19,#coronavirusupdate,4948
2020-03-19,#covid,2355
2020-03-19,#covid_19,2281
2020-03-19,#coronavirusoutbreak,2127
2020-03-19,#socialdistancing,1855
2020-03-19,#covid19uk,1597
2020-03-19,#coronaviruspandemic,1495
2020-03-19,#corona,1470
2020-03-19,#covid2019,1408
2020-03-19,#coronaviruschallenge,1373
2020-03-19,#staysafestayhome,1267
2020-03-19,#wuhanvirus,1229
2020-03-19,#coronavirusindia,1225
2020-03-19,#china,1218
2020-03-19,#quarantine,1189
2020-03-19,#pandemic,1131
2020-03-19,#chinesevirus,1073
2020-03-19,#stayhome,929
2020-03-20,#coronavirus,53064
2020-03-20,#covid19,46950
2020-03-20,#covid_19,8629
2020-03-20,#coronavirusupdate,5523
2020-03-20,#coronaviruspandemic,4725
2020-03-20,#coronacrisis,3393
2020-03-20,#covid,2403
2020-03-20,#socialdistancing,2182
2020-03-20,#corona,1677
2020-03-20,#coronavirusoutbreak,1640
2020-03-20,#coronavirusoutbreakindia,1330
2020-03-20,#pandemic,1276
2020-03-20,#china,1165
2020-03-20,#stayhome,1120
2020-03-20,#stayathome,1115
2020-03-20,#wuhanvirus,1063
2020-03-20,#trump,1056
2020-03-20,#quarantine,982
2020-03-20,#covid2019,973
2020-03-20,#chinesevirus,964
2020-03-21,#coronavirus,41202
2020-03-21,#covid19,39795
2020-03-21,#coronaviruspandemic,21336
2020-03-21,#covid_19,10954
2020-03-21,#stayathome,4084
2020-03-21,#covidー19,3762
2020-03-21,#coronacrisis,3065
2020-03-21,#indiafightscorona,2430
2020-03-21,#indiafightscoronahttps,2408
2020-03-21,#socialdistancing,2276
2020-03-21,#corona,1983
2020-03-21,#covid,1947
2020-03-21,#westandwithitaly,1781
2020-03-21,#coronavirusupdate,1609
2020-03-21,#stayhome,1522
2020-03-21,#coronavirusoutbreak,1497
2020-03-21,#jantacurfew,1430
2020-03-21,#lockdown,1325
2020-03-21,#italy,1181
2020-03-21,#pandemic,1135
2020-03-22,#coronavirus,49645
2020-03-22,#covid19,44880
2020-03-22,#coronaviruspandemic,15111
2020-03-22,#covidー19,10939
2020-03-22,#stayathome,4953
2020-03-22,#westandwithitaly,4254
2020-03-22,#covidiot,3223
2020-03-22,#jantacurfew,3156
2020-03-22,#covid_19,2970
2020-03-22,#socialdistancing,2747
2020-03-22,#lockdown,2106
2020-03-22,#stayhome,2052
2020-03-22,#quaratinelife,1984
2020-03-22,#janatacurfew,1918
2020-03-22,#covid19outbreak,1894
2020-03-22,#covid,1565
2020-03-22,#corona,1551
2020-03-22,#coronavirusoutbreak,1507
2020-03-22,#covid_19india,1505
2020-03-22,#indiafightscorona,1420
2020-03-23,#covid19,59192
2020-03-23,#coronavirus,54462
2020-03-23,#covidー19,12624
2020-03-23,#coronaviruspandemic,7245
2020-03-23,#stayhome,3909
2020-03-23,#covidiots,3271
2020-03-23,#socialdistancing,2827
2020-03-23,#stayathome,2778
2020-03-23,#lockdownnow,2530
2020-03-23,#covid_19,2145
2020-03-23,#lockdown,2091
2020-03-23,#covid,2069
2020-03-23,#westandwithitaly,1827
2020-03-23,#corona,1756
2020-03-23,#stayathomesavelives,1684
2020-03-23,#coronavirusupdate,1616
2020-03-23,#coronavirusoutbreak,1564
2020-03-23,#staysafe,1526
2020-03-23,#pandemic,1482
2020-03-23,#trump,1402
2020-03-24,#covid19,70780
2020-03-24,#coronavirus,52423
2020-03-24,#covidー19,6429
2020-03-24,#coronaviruspandemic,5411
2020-03-24,#coronaviruslockdown,4328
2020-03-24,#stayhome,4197
2020-03-24,#covididiots,2961
2020-03-24,#stayathomesavelives,2852
2020-03-24,#stayathome,2500
2020-03-24,#hantavirus,2438
2020-03-24,#socialdistancing,2377
2020-03-24,#lockdown,2361
2020-03-24,#covid,2241
2020-03-24,#corona,2060
2020-03-24,#lockdownnow,2015
2020-03-24,#covid2019,1975
2020-03-24,#coronavirusoutbreak,1740
2020-03-24,#covid_19,1680
2020-03-24,#staysafe,1678
2020-03-24,#trump,1634
2020-03-25,#covid19,63215
2020-03-25,#coronavirus,52523
2020-03-25,#covid2019,6571
2020-03-25,#coronaviruslockdown,5004
2020-03-25,#stayhome,4466
2020-03-25,#coronaviruspandemic,3333
2020-03-25,#covid19out,2305
2020-03-25,#socialdistancing,2285
2020-03-25,#covid,2193
2020-03-25,#covidー19,2175
2020-03-25,#stayathome,1980
2020-03-25,#corona,1867
2020-03-25,#lockdown,1843
2020-03-25,#coronavirusoutbreak,1698
2020-03-25,#staysafe,1663
2020-03-25,#covid_19,1592
2020-03-25,#pandemic,1560
2020-03-25,#21daylockdown,1508
2020-03-25,#coronavirusindia,1369
2020-03-25,#trump,1258
2020-03-26,#covid19,63287
2020-03-26,#coronavirus,53892
2020-03-26,#covid2019,8467
2020-03-26,#coronaviruspandemic,5098
2020-03-26,#stayhome,4075
2020-03-26,#covid,3079
2020-03-26,#coronaviruslockdown,2733
2020-03-26,#covidー19,2372
2020-03-26,#chinesevirus,2335
2020-03-26,#wuhanvirus,2160
2020-03-26,#coronavirusoutbreak,2122
2020-03-26,#corona,2021
2020-03-26,#chinesevirus19,1955
2020-03-26,#socialdistancing,1908
2020-03-26,#lockdown,1856
2020-03-26,#covid_19,1854
2020-03-26,#stayathome,1840
2020-03-26,#pandemic,1730
2020-03-26,#staysafe,1704
2020-03-26,#stayhomesavelives,1704
2020-03-27,#covid19,73774
2020-03-27,#coronavirus,57903
2020-03-27,#coronalockdown,6171
2020-03-27,#covid2019,5679
2020-03-27,#5yearsofwaronyemen,4857
2020-03-27,#yemen,4820
2020-03-27,#coronavirusoutbreak,4185
2020-03-27,#stayhome,4011
2020-03-27,#covid,3044
2020-03-27,#coronaviruspandemic,2755
2020-03-27,#corona,2183
2020-03-27,#socialdistancing,2052
2020-03-27,#staysafe,1965
2020-03-27,#trump,1856
2020-03-27,#china,1815
2020-03-27,#covid_19,1810
2020-03-27,#lockdown,1695
2020-03-27,#pandemic,1680
2020-03-27,#stayathome,1482
2020-03-27,#wuhanvirus,1355
2020-03-28,#covid19,63777
2020-03-28,#coronavirus,41687
2020-03-28,#coronalockdown,5583
2020-03-28,#covid_19,5482
2020-03-28,#stayathomeandstaysafe,4245
2020-03-28,#coronavirusoutbreak,3788
2020-03-28,#coronaupdate,3704
2020-03-28,#stayhome,2923
2020-03-28,#lockdown,2107
2020-03-28,#covid2019,2103
2020-03-28,#covid,2083
2020-03-28,#coronaviruspandemic,2060
2020-03-28,#corona,2045
2020-03-28,#socialdistancing,1747
2020-03-28,#stayathome,1702
2020-03-28,#china,1558
2020-03-28,#trump,1553
2020-03-28,#staysafe,1535
2020-03-28,#pandemic,1516
2020-03-28,#stayhomesavelives,1433
2020-03-29,#covid19,56072
2020-03-29,#coronavirus,44878
2020-03-29,#covid_19,8917
2020-03-29,#coronaupdate,4944
2020-03-29,#stayathomeandstaysafe,3886
2020-03-29,#stayhome,2631
2020-03-29,#coronaviruspandemic,2479
2020-03-29,#lockdown,2088
2020-03-29,#covid,1979
2020-03-29,#coronavirusoutbreak,1968
2020-03-29,#socialdistancing,1931
2020-03-29,#china,1870
2020-03-29,#coronalockdown,1742
2020-03-29,#corona,1597
2020-03-29,#trump,1569
2020-03-29,#quarantine,1564
2020-03-29,#covidー19,1555
2020-03-29,#covid2019,1533
2020-03-29,#pandemic,1415
2020-03-29,#wuhanvirus,1283
2020-03-30,#covid19,72167
2020-03-30,#coronavirus,51481
2020-03-30,#covid_19,8186
2020-03-30,#coronavirustruth,4627
2020-03-30,#stayhome,4085
2020-03-30,#lockdown,3743
2020-03-30,#stayathome,2731
2020-03-30,#covid,2635
2020-03-30,#socialdistancing,2327
2020-03-30,#staysafe,2056
2020-03-30,#coronaviruspandemic,2040
2020-03-30,#quarantine,2032
2020-03-30,#coronavirusoutbreak,1827
2020-03-30,#corona,1817
2020-03-30,#pandemic,1786
2020-03-30,#thelockdown,1680
2020-03-30,#trump,1631
2020-03-30,#covidー19,1504
2020-03-30,#china,1435
2020-03-30,#covid2019,1375
2020-03-31,#covid19,79777
2020-03-31,#coronavirus,47822
2020-03-31,#stayathome,5548
2020-03-31,#covid,3602
2020-03-31,#coronavirustruth,3268
2020-03-31,#stayhome,2776
2020-03-31,#covidー19,2703
2020-03-31,#covid_19,2390
2020-03-31,#socialdistancing,2381
2020-03-31,#lockdown,2206
2020-03-31,#coronavirusoutbreak,2080
2020-03-31,#coronaviruspandemic,2020
2020-03-31,#corona,1981
2020-03-31,#pandemic,1973
2020-03-31,#thelockdown,1927
2020-03-31,#staysafe,1878
2020-03-31,#quarantine,1679
2020-03-31,#trump,1603
2020-03-31,#china,1394
2020-03-31,#news,1111
2020-04-01,#covid19,67461
2020-04-01,#coronavirus,53860
2020-04-01,#covidー19,10013
2020-04-01,#covid,3393
2020-04-01,#stayhome,3109
2020-04-01,#stayathome,2826
2020-04-01,#socialdistancing,2184
2020-04-01,#aprilfoolsday,2123
2020-04-01,#coronaviruspandemic,2020
2020-04-01,#pandemic,1988
2020-04-01,#covid_19,1943
2020-04-01,#lockdown,1937
2020-04-01,#staysafe,1924
2020-04-01,#corona,1616
2020-04-01,#coronavirusoutbreak,1607
2020-04-01,#china,1551
2020-04-01,#trump,1528
2020-04-01,#quarantine,1386
2020-04-01,#stayhomesavelives,1382
2020-04-01,#covid19pandemic,1119
2020-04-02,#covid19,64551
2020-04-02,#coronavirus,49519
2020-04-02,#covid19pandemic,7400
2020-04-02,#covidー19,6890
2020-04-02,#coronaviruspandemic,4574
2020-04-02,#stayhome,3305
2020-04-02,#covid,2956
2020-04-02,#stayhomesavelives,2055
2020-04-02,#socialdistancing,1912
2020-04-02,#corona,1878
2020-04-02,#lockdown,1845
2020-04-02,#pandemic,1821
2020-04-02,#coronavirusoutbreak,1741
2020-04-02,#covid_19,1704
2020-04-02,#stayathome,1695
2020-04-02,#trump,1451
2020-04-02,#staysafe,1415
2020-04-02,#china,1289
2020-04-02,#covid2019,1221
2020-04-02,#quarantine,1151
2020-04-03,#covid19,73908
2020-04-03,#coronavirus,49640
2020-04-03,#coronaviruspandemic,8544
2020-04-03,#covid19pandemic,7706
2020-04-03,#stayhomesavelives,3765
2020-04-03,#covidー19,3557
2020-04-03,#stayhome,3139
2020-04-03,#covid_19,3004
2020-04-03,#covid2019,2867
2020-04-03,#covid,2482
2020-04-03,#lockdown,2066
2020-04-03,#pandemic,1993
2020-04-03,#corona,1979
2020-04-03,#socialdistancing,1946
2020-04-03,#stayathome,1853
2020-04-03,#trump,1771
2020-04-03,#staysafe,1637
2020-04-03,#coronavirusoutbreak,1344
2020-04-03,#quarantine,1340
2020-04-03,#china,1330
2020-04-04,#covid19,64020
2020-04-04,#coronavirus,47215
2020-04-04,#coronaviruspandemic,10190
2020-04-04,#covid2019,8385
2020-04-04,#stayhome,3740
2020-04-04,#covid19pandemic,3029
2020-04-04,#lockdown,3026
2020-04-04,#stayhomesavelives,2767
2020-04-04,#covid_19,2475
2020-04-04,#socialdistancing,2387
2020-04-04,#covid,2285
2020-04-04,#stayathome,2146
2020-04-04,#corona,2029
2020-04-04,#trump,1964
2020-04-04,#pandemic,1961
2020-04-04,#coronavirusoutbreak,1793
2020-04-04,#china,1691
2020-04-04,#covidー19,1654
2020-04-04,#staysafe,1636
2020-04-04,#quarantine,1374
2020-04-05,#covid19,58589
2020-04-05,#coronavirus,52324
2020-04-05,#coronaviruspandemic,9027
2020-04-05,#covid_19,7710
2020-04-05,#covid2019,5979
2020-04-05,#stayhome,3973
2020-04-05,#lockdown,3291
2020-04-05,#stayathome,2671
2020-04-05,#covid,2586
2020-04-05,#stayhomesavelives,2414
2020-04-05,#corona,2019
2020-04-05,#socialdistancing,2014
2020-04-05,#pandemic,1840
2020-04-05,#trump,1820
2020-04-05,#staysafe,1754
2020-04-05,#coronavirusoutbreak,1484
2020-04-05,#china,1441
2020-04-05,#covid19pandemic,1376
2020-04-05,#quarantine,1305
2020-04-05,#indiafightscorona,1298
2020-04-06,#covid19,81701
2020-04-06,#coronavirus,48096
2020-04-06,#covid_19,9655
2020-04-06,#stayhome,3662
2020-04-06,#coronaviruspandemic,3573
2020-04-06,#covid,3192
2020-04-06,#stayathome,2525
2020-04-06,#corona,2328
2020-04-06,#socialdistancing,2285
2020-04-06,#lockdown,2183
2020-04-06,#pandemic,2114
2020-04-06,#lockdowneffect,1937
2020-04-06,#trump,1869
2020-04-06,#staysafe,1844
2020-04-06,#covid2019,1835
2020-04-06,#stayhomesavelives,1795
2020-04-06,#coronavirusoutbreak,1630
2020-04-06,#china,1429
2020-04-06,#borisjohnson,1429
2020-04-06,#news,1379
2020-04-07,#covid19,92106
2020-04-07,#coronavirus,49960
2020-04-07,#worldhealthday,8059
2020-04-07,#covid_19,4579
2020-04-07,#stayhome,4017
2020-04-07,#covid,3628
2020-04-07,#stayathome,3279
2020-04-07,#coronaviruspandemic,3054
2020-04-07,#staysafe,2239
2020-04-07,#lockdown,2199
2020-04-07,#pandemic,2193
2020-04-07,#socialdistancing,2092
2020-04-07,#trump,2051
2020-04-07,#corona,1826
2020-04-07,#worldhealthday2020,1824
2020-04-07,#stayhomesavelives,1776
2020-04-07,#lockdowneffect,1740
2020-04-07,#china,1686
2020-04-07,#news,1442
2020-04-07,#covid2019,1361
2020-04-08,#covid19,86479
2020-04-08,#coronavirus,53173
2020-04-08,#covidー19,5119
2020-04-08,#stayhome,4815
2020-04-08,#covid,4710
2020-04-08,#coronaviruspandemic,3720
2020-04-08,#lockdown,2703
2020-04-08,#pandemic,2357
2020-04-08,#covid_19,2212
2020-04-08,#socialdistancing,2006
2020-04-08,#trump,1998
2020-04-08,#lockdownextension,1952
2020-04-08,#staysafe,1949
2020-04-08,#china,1948
2020-04-08,#stayathome,1875
2020-04-08,#corona,1835
2020-04-08,#covid2019,1640
2020-04-08,#coronavirusoutbreak,1414
2020-04-08,#thepromisedsaviour,1382
2020-04-08,#news,1381
2020-04-09,#covid19,67459
2020-04-09,#coronavirus,47357
2020-04-09,#covidー19,7292
2020-04-09,#covid,4930
2020-04-09,#stayhome,3465
2020-04-09,#coronaviruspandemic,3231
2020-04-09,#lockdown,2568
2020-04-09,#covid_19,2309
2020-04-09,#coronavirusoutbreak,2176
2020-04-09,#stayathome,2129
2020-04-09,#pandemic,2100
2020-04-09,#staysafe,1940
2020-04-09,#socialdistancing,1818
2020-04-09,#stayhomesavelives,1790
2020-04-09,#corona,1701
2020-04-09,#trump,1533
2020-04-09,#covid2019,1491
2020-04-09,#china,1462
2020-04-09,#news,1444
2020-04-09,#foxnews,1164
2020-04-10,#covid19,67229
2020-04-10,#coronavirus,50625
2020-04-10,#covidー19,10295
2020-04-10,#stayhome,4707
2020-04-10,#coronaviruspandemic,4112
2020-04-10,#covid,3393
2020-04-10,#coronavirusoutbreak,2709
2020-04-10,#lockdown,2548
2020-04-10,#pandemic,2257
2020-04-10,#socialdistancing,2130
2020-04-10,#covid_19,2002
2020-04-10,#corona,1902
2020-04-10,#staysafe,1836
2020-04-10,#stayathome,1811
2020-04-10,#lockdownextended,1774
2020-04-10,#goodfriday,1730
2020-04-10,#china,1717
2020-04-10,#trump,1678
2020-04-10,#stayhomesavelives,1592
2020-04-10,#news,1480
